RBD,NOM_RBD,NOM_COM_RBD,COD_DEPE,RURAL_RBD,ESTADO_ESTAB,MAT_TOTAL,ENS_01
8511,LICEO EXPERIMENTAL ARTISTICO B-65,MAIPÚ,5,0,1,584,110
8513,ESC. BAS. REPUBLICA ORIENTAL DE URUGUAY,SANTIAGO,2,0,1,661,10
8514,LICEO MULTIGENERO DOCTORA ELOISA DIAZ INZUNZA,INDEPENDENCIA,2,0,1,1110,10
8515,ESCUELA BASICA CORNELIA OLIVARES,INDEPENDENCIA,2,0,1,307,10
8518,LICEO ESTACION CENTRAL,ESTACIÓN CENTRAL,2,0,1,660,10
8519,ESCUELA BASICA PEDRO AGUIRRE CERDA,CERRILLOS,2,0,1,335,10
8520,ESCUELA BASICA PROVINCIA DE CHILOE,SANTIAGO,2,0,1,561,10
8521,ESCUELA CARLOS CONDELL DE LA HAZA,ESTACIÓN CENTRAL,2,0,1,988,10
8522,ESCUELA BASICA REPUBLICA DE COLOMBIA,SANTIAGO,2,0,1,676,10
8523,ESCUELA BASICA REPUBLICA DE PANAMA,SANTIAGO,2,0,1,368,10
8524,CENTRO DIAGNOSTICO,SANTIAGO,2,0,3,0,0
8525,CENTRO DIAGNOSTICO,PROVIDENCIA,1,0,3,0,0
8529,ESCUELA DE PARVULOS ANTU-HUILEN,INDEPENDENCIA,2,0,1,332,10
8530,ESCUELA CADETE ARTURO PRAT CHACON,SANTIAGO,2,0,1,843,10
8531,ESCUELA BASICA IRENE FREI DE CID,SANTIAGO,2,0,1,565,10
8532,ESCUELA BASICA LIBERTADORES DE CHILE,SANTIAGO,2,0,1,375,10
8533,ESCUELA BASICA BENJAMIN VICUNA MACKENNA,SANTIAGO,2,0,1,608,10
8535,LICEO REPUBLICA DE BRASIL,SANTIAGO,2,0,1,487,10
8536,ESCUELA REPUBLICA DE ISRAEL,SANTIAGO,2,0,1,583,10
8537,ESCUELA ARNALDO FALABELLA,ESTACIÓN CENTRAL,2,0,1,700,10
8540,ESCUELA BASICA REPUBLICA DE HAITI,SANTIAGO,2,0,1,252,10
8541,LICEO DE ADULTOS HERBERT VARGAS WALLIS,SANTIAGO,2,0,1,776,165
8542,LICEO SAN FRANCISCO DE QUITO,INDEPENDENCIA,2,0,1,1020,10
8544,ESCUELA BÁSICA ARTURO ALESSANDRI PALMA,ESTACIÓN CENTRAL,2,0,1,891,10
8546,ESC.BAS.BILINGUE REPUBLICA DEL PARAGUAY,RECOLETA,2,0,1,1292,10
8547,ESCUELA NUEVA ZELANDIA,INDEPENDENCIA,2,0,1,374,10
8548,ESCUELA BASICA DR LUIS CALVO MACKENNA,SANTIAGO,2,0,1,641,10
8549,ESCUELA FERNANDO ALESSANDRI RODRIGUEZ,SANTIAGO,2,0,1,391,10
8550,ESCUELA DIFERENCIAL,SANTIAGO,2,0,3,0,0
8551,ESC. ESP. LENG. CARDENAL RAUL SILVA H.,SANTIAGO,2,0,3,0,0
8552,ESCUELA BAS SALVADOR SANFUENTES REP EEUU,SANTIAGO,2,0,1,947,10
8553,ESCUELA DE ADULTOS  JORGE ALESSANDRI R.,RECOLETA,2,0,1,839,167
8554,LICEO MUNICIPAL METROPOLITANO DE ADULTOS,SANTIAGO,2,0,1,282,165
8555,ESCUELA REPUBLICA EL LIBANO,SANTIAGO,2,0,1,260,110
8556,ESCUELA REPUBLICA DE AUSTRIA,ESTACIÓN CENTRAL,2,0,1,623,10
8558,ESCUELA BÁSICA HUMBERTO VALENZUELA GARCÍA,ESTACIÓN CENTRAL,2,0,1,516,10
8561,ESCUELA REPUBLICA DE ALEMANIA,SANTIAGO,2,0,1,339,10
8562,CIUDAD SANTIAGO DE CHILE,SANTIAGO,2,0,1,306,10
8563,ESCUELA BASICA REPUBLICA DE MEXICO,SANTIAGO,2,0,1,638,10
8564,ESCUELA BASICA REINO DE NORUEGA,QUINTA NORMAL,2,0,1,518,10
8565,ESCUELA BASICA DR JUAN VERDAGUER PLANAS,RECOLETA,2,0,3,0,0
8567,ESC. DIFERENCIAL EDMUNDO DE AMICIS,SANTIAGO,2,0,3,0,0
8568,ESCUELA DIFERENCIAL SANTA LAURA,QUINTA NORMAL,2,0,3,0,0
8569,ESCUELA BASICA REPUBLICA DEL ECUADOR,SANTIAGO,2,0,1,547,10
8571,LICEO DR HUMBERTO MATURANA ROMESIN,SANTIAGO,2,0,1,14,165
8572,ESCUELA BASICA CAMILO MORI,INDEPENDENCIA,2,0,1,301,10
8573,ESCUELA BASICA CD.ARTURO MERINO BENITEZ,INDEPENDENCIA,2,0,2,0,0
8575,ESCUELA BASICA REINA VICTORIA,SANTIAGO,2,0,3,0,0
8576,ESCUELA BASICA REYES CATOLICOS,SANTIAGO,2,0,1,259,10
8577,ESCUELA,ESTACIÓN CENTRAL,2,0,3,0,0
8579,ESCUELA BASICA UNION LATINOAMERICANA,ESTACIÓN CENTRAL,2,0,1,349,10
8581,ESCUELA BÁSICA F Nº 64,SANTIAGO,2,0,1,297,10
8583,ESC.DIFERENCIAL REPUBLICA DE SUDAFRICA,SANTIAGO,2,0,3,0,0
8584,ESCUELA DIFERENCIAL F-82,INDEPENDENCIA,2,0,3,0,0
8585,ESC. CENTRO DE CAPACITACION LABORAL SANTIAGO,SANTIAGO,2,0,1,71,212
8586,ESCUELA DIFERENCIAL JUAN SANDOVAL C,SANTIAGO,2,0,1,250,212
8587,LICEO DE ADULTOS MUNICIPALIZADO LUIS GOMEZ CATALAN,ESTACIÓN CENTRAL,2,0,1,528,165
8589,LICEO MIGUEL RAFAEL PRADO,INDEPENDENCIA,3,0,1,1855,10
8590,INSTITUTO COMERCIAL PITAGORAS,INDEPENDENCIA,3,0,3,0,0
8592,LICEO JOSE MIGUEL INFANTE,SANTIAGO,3,0,1,959,110
8593,LICEO COMERCIAL ARTURO PRAT,SANTIAGO,3,0,3,0,0
8598,COLEGIO ALTO PALENA,SANTIAGO,3,0,1,406,310
8601,COLEGIO WUNMAN,SANTIAGO,3,0,1,111,310
8603,CENTRO EDUCATIVO SALESIANOS ALAMEDA,SANTIAGO,3,0,1,1757,110
8604,COLEGIO SANTA CRUZ,SANTIAGO,3,0,1,976,10
8609,COLEGIO SAN IGNACIO,SANTIAGO,4,0,1,1484,10
8611,COLEGIO NUESTRA SENORA DE ANDACOLLO,SANTIAGO,3,0,1,1131,10
8612,LICEO IGNACIO CARRERA PINTO,INDEPENDENCIA,3,0,3,0,0
8613,COLEGIO FRANCISCANO MARIA REINA,ESTACIÓN CENTRAL,3,0,1,448,110
8614,COLEGIO MARIA TERESA CANCINO AGUILAR,RECOLETA,3,0,1,1079,10
8615,ESCUELA COLEGIO POLIVALENTE STA FAMILIA,SANTIAGO,3,0,3,0,0
8616,COLEGIO POLIVALENTE PLUS ULTRA,INDEPENDENCIA,3,0,1,1023,110
8617,LICEO POLIT. SARA BLINDER DARGOLTZ,SANTIAGO,3,0,1,750,410
8618,INSTITUTO DE ENS.MEDIA CLAUDIO MATTE,SANTIAGO,3,0,3,0,0
8620,COLEGIO SAN SEBASTIAN,SANTIAGO,3,0,1,443,10
8621,ESCUELA TECNICA L.BDO.O´HIGGINS-DIURNA,INDEPENDENCIA,3,0,1,0,0
8623,ESC. BAS. PART. TERESIANA DE SAN GABRIEL,INDEPENDENCIA,3,0,1,330,110
8625,CENTRO EDUC. CASA TALLERES SAN VICENTE DE PAU,SANTIAGO,3,0,1,968,110
8626,TECNICO AVENIDA RECOLETA,RECOLETA,3,0,3,0,0
8627,COLEGIO SANTA MARIA DE SANTIAGO,SANTIAGO,3,0,1,1975,10
8629,COLEGIO POLITÉCNICO SANTA ANA,QUINTA NORMAL,3,0,1,1048,10
8630,LICEO FRANCES,SANTIAGO,3,0,2,0,0
8631,COLEGIO ECHAURREN,ESTACIÓN CENTRAL,3,0,1,748,10
8632,LICEO POLIVALENTE SANTA JULIANA,RECOLETA,3,0,1,1560,10
8634,LICEO RUIZ TAGLE,ESTACIÓN CENTRAL,3,0,1,999,10
8635,COMERCIAL AVDA.RECOLETA,RECOLETA,3,0,3,0,0
8636,LICEO LEONARDO MURIALDO,RECOLETA,3,0,1,1609,110
8639,LICEO Y COLEGIO NUEVO HISPANO CHILENO,SANTIAGO,3,0,1,445,110
8642,LICEO MANUEL BULNES DE SANTIAGO,SANTIAGO,3,0,3,0,0
8643,INSTITUTO COMERCIAL BLAS CANAS,SANTIAGO,3,0,1,841,110
8644,COLEGIO INDUSTRIAL VASCO NUNEZ DE BALBOA,SANTIAGO,3,0,1,275,310
8645,LICEO JOSE DOMINGO CANAS,QUILICURA,3,0,1,1864,10
8646,COLEGIO POLIV. MANUEL BAQUEDANO,SANTIAGO,3,0,3,0,0
8647,LICEO AVENIDA INDEPENDENCIA DIURNO,INDEPENDENCIA,3,0,3,0,0
8648,LICEO METROPOLITANO,ESTACIÓN CENTRAL,3,0,2,0,0
8649,COLEGIO LORENZO SAZIE,SANTIAGO,3,0,1,552,10
8650,COLEGIO SAN BENILDO,RECOLETA,3,0,1,351,310
8652,COLEGIO SAN ANTONIO,SANTIAGO,3,0,1,995,10
8653,INSTITUTO COMERCIAL PART.ARTURO PRAT,SANTIAGO,3,0,3,0,0
8654,COLEGIO POLITECNICO AVDA. INDEPENDENCIA,INDEPENDENCIA,3,0,1,408,310
8656,INST.COMERCIAL L.BERNARDO O`HIGGINS,INDEPENDENCIA,3,0,3,0,0
8657,COLEGIO SAN ALBERTO,ESTACIÓN CENTRAL,3,0,1,961,10
8658,COLEGIO FRANCISCO ARRIARAN,SANTIAGO,3,0,1,1117,10
8659,ESCUELA PARTICULAR FRANCISCO ANDRES OLEA,SANTIAGO,3,0,1,691,10
8660,LICEO POLIVALENTE ITALIA,SANTIAGO,3,0,3,0,0
8661,ESCUELA PARTICULAR GUILLERMO MATTA,SANTIAGO,3,0,1,857,10
8663,INSTITUTO HERMANOS MATTE,SANTIAGO,3,0,1,1386,10
8665,ESCUELA BASICA N°43 PATRONATO SAN ANTONIO,SANTIAGO,3,0,1,368,10
8666,COLEGIO SANTA ISABEL,SANTIAGO,3,0,1,543,10
8667,ESCUELA BASICA BERNARDO O'HIGGINS,SANTIAGO,3,0,3,0,0
8670,ESCUELA PARTICULAR NTRA.SRA.DE LOURDES,QUINTA NORMAL,3,0,2,0,0
8671,COLEGIO BICENTENARIO VICTORIA PRIETO,SANTIAGO,3,0,1,537,10
8673,COLEGIO FILIPENSE,SANTIAGO,3,0,3,0,0
8674,ESCUELA PARTICULAR SAN LAZARO,SANTIAGO,3,0,1,421,10
8675,COLEGIO SANTA TERESITA DEL NINO JESUS,SANTIAGO,3,0,1,982,10
8676,ESCUELA MANUEL JOSE IRARRAZAVAL,SANTIAGO,3,0,1,1088,10
8677,ESCUELA BASICA TERESIANAS DE SAN JOSE,SAN BERNARDO,3,0,3,0,0
8678,ESC.SILVIA SALAS EDWARDS,ESTACIÓN CENTRAL,3,0,1,341,10
8680,COLEGIO ADVENTISTA PORVENIR,SANTIAGO,3,0,1,623,10
8681,COLEGIO ANGLO MAIPU,MAIPÚ,3,0,1,1278,10
8682,COLEGIO RAFAEL SANHUEZA LIZARDI,RECOLETA,3,0,1,1233,10
8684,COLEGIO JEAN JACQUES,INDEPENDENCIA,3,0,1,330,10
8685,ESCUELA BASICA PARTICULAR CLUB HIPICO,EL BOSQUE,3,0,1,769,10
8689,ESCUELA PARTICULAR MARIA GORETTI,ESTACIÓN CENTRAL,3,0,3,0,0
8690,ESCUELA PARTICULAR AMOR DE DIOS,CERRILLOS,3,0,1,599,10
8693,ESCUELA PARTICULAR SANTA JULIANA,RECOLETA,3,0,3,0,0
8695,ESCUELA PARTICULAR INSTITUTO SALFORD,INDEPENDENCIA,3,0,3,0,0
8697,COLEGIO ORATORIO DON BOSCO,SANTIAGO,3,0,1,1137,10
8699,ESCUELA PARTICULAR EL PEQUENO ESTUDIANTE,RECOLETA,3,0,1,354,110
8700,ESCUELA INSTITUTO CAMILO HENRIQUEZ,RECOLETA,3,0,3,0,0
8703,ESCUELA BASICA N°728 MARYLAND COLLEGE,INDEPENDENCIA,3,0,1,773,10
8706,ESCUELA SAN BENILDO,RECOLETA,3,0,1,299,110
8707,ESC.BASICA PART.BRITANIA CENTRO,SANTIAGO,3,0,2,0,0
8709,ESCUELA PARTICULAR JUAN PABLO I,INDEPENDENCIA,3,0,3,0,0
8712,ESCUELA BASICA N°1319 DAVID MATARASSO 2,SANTIAGO,4,0,1,0,0
8714,ESCUELA PARTICULAR RAMON FREIRE,RECOLETA,3,0,1,617,10
8715,COLEGIO SAO PAULO,ESTACIÓN CENTRAL,3,0,1,416,10
8716,ESCUELA BASICA ARTURO PRAT,SANTIAGO,3,0,3,0,0
8717,ESCUELA PARTICULAR SAINT HENRY SCHOOL,SANTIAGO,3,0,1,261,10
8718,ESCUELA PARTICULAR DANES,LA FLORIDA,3,0,1,221,10
8720,ESCUELA PARTICULAR ESPECIAL ALOA,CONCHALÍ,3,0,1,289,212
8721,ESCUELA PARTICULAR ESPECIAL CEDIN,SANTIAGO,3,0,1,242,212
8724,COLEGIO SAINT JOSEPH C. THOMAS SCHOOL,LA FLORIDA,3,0,1,378,10
8725,ESCUELA PARTICULAR ESPECIAL STA.JULIANA,RECOLETA,3,0,1,82,212
8726,ESCUELA PARTICULAR THOMAS JEFFERSON,INDEPENDENCIA,3,0,1,503,10
8728,COLEGIO GEORGE WASHINGTON,INDEPENDENCIA,3,0,1,781,10
8734,ESCUELA  DE PARVULOS SAN ESTEBAN,ESTACIÓN CENTRAL,4,0,3,0,0
8739,ESCUELA PARTICULAR DIVINA MARIA,SANTIAGO,3,0,1,565,10
8740,COLEGIO MARIA LUISA VILLALON,SANTIAGO,3,0,1,990,10
8748,COLEGIO INSTITUTO ALONSO DE ERCILLA,SANTIAGO,4,0,1,1883,10
8749,LICEO DE ADULTOS FONTANAR (ANEXO),PROVIDENCIA,4,0,3,0,0
8750,COLEGIO ACADEMIA DE HUMANIDADES,RECOLETA,4,0,1,1423,10
8751,COLEGIO INSTITUTO ZAMBRANO,SANTIAGO,4,0,3,0,0
8754,COLEGIO HISPANO AMERICANO,SANTIAGO,4,0,1,871,10
8755,COLEGIO SAINT ROSE SCHOOL,SANTIAGO,4,0,1,507,10
8756,COLEGIO EXCELSIOR,SANTIAGO,3,0,1,1478,110
8757,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,SANTIAGO,4,0,1,1598,10
8758,LICEO  MARIA AUXILIADORA,SANTIAGO,4,0,3,0,0
8759,COLEGIO SANTA CECILIA,SANTIAGO,4,0,1,133,10
8760,COLEGIO SAINT ROSE SCHOOL,SANTIAGO,4,0,3,0,0
8761,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,PROVIDENCIA,4,0,1,1192,10
8762,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,SANTIAGO,4,0,1,402,10
8763,COLEGIO DE ADULTOS CENTRO DE ESTUDIOS LA ARAUCANA,SANTIAGO,4,0,2,0,0
8764,LICEO ALEMAN DE SANTIAGO,RECOLETA,4,0,3,0,0
8765,COLEGIO JUAN BOSCO,SANTIAGO,4,0,3,0,0
8768,LICEO JOSE MIGUEL CARRERA,SANTIAGO,4,0,3,0,0
8769,COLEGIO SANTA MARIA CERVELLON,INDEPENDENCIA,4,0,1,623,10
8771,COLEGIO CAMBRIDGE,SANTIAGO,3,0,3,0,0
8772,ESCUELA BASICA JORGE Y LUCIA,INDEPENDENCIA,3,0,3,0,0
8773,ESCUELA BASICA O HIGGINS,CONCHALÍ,4,0,3,0,0
8775,COLEGIO LUIS ENRIQUE IZQUIERDO,SANTIAGO,4,0,3,0,0
8780,ESCUELA MANUEL MONTT,SANTIAGO,3,0,1,332,10
8781,ESCUELA BASICA PARTICULAR STA BERNARDITA,SANTIAGO,3,0,3,0,0
8782,COLEGIO COEDUCACIONAL GABRIELA MISTRAL,QUINTA NORMAL,4,0,3,0,0
8787,COLEGIO IGNACIO SERRANO,SANTIAGO,3,0,3,0,0
8788,ESCUELA BASICA ENGLISH HIGH SCHOOL,SANTIAGO,4,0,3,0,0
8789,ESCUELA BASICA CONTINENTAL SCHOOL,SANTIAGO,4,0,3,0,0
8791,COLEGIO FILIPENSE,SANTIAGO,3,0,1,1010,10
8792,COLEGIO DIEGO DE ALMAGRO,SANTIAGO,4,0,3,0,0
8793,ESCUELA BASICA N°823 SPENDIX,ÑUÑOA,4,0,1,6,110
8795,ESCUELA BASICA ANTONIO BORQUEZ SOLAR,SANTIAGO,4,0,3,0,0
8797,ESCUELA BASICA ALBERT SCHWEITZER,ESTACIÓN CENTRAL,4,0,3,0,0
8800,ESCUELA PART MARY AND GEORGE S SCHOOL,RECOLETA,3,0,1,322,10
8807,ESCUELA DE PARVULOS PELUSIN,SANTIAGO,4,0,3,0,0
8809,ESCUELA DE PARVULOS N°1146 HEYDDIE,SANTIAGO,4,0,1,26,10
8810,ESCUELA DE PARVULOS ENRIQUE MAC IVER,ESTACIÓN CENTRAL,4,0,3,0,0
8811,LICEO PROFESIONAL ABDON CIFUENTES,SANTIAGO,3,0,1,795,310
8812,LICEO INDUSTRIAL DE LA CONSTRUCCION VICTOR BEZANILLA SALINAS,SANTIAGO,5,0,1,429,310
8813,LICEO BICENTENARIO TÉCNICO PROFESIONAL IGNACIO DOMEYKO,RECOLETA,5,0,1,783,310
8814,LICEO INDUSTRIAL A-22 DE SANTIAGO,SANTIAGO,5,0,1,365,310
8815,COLEGIO SAN FRANCISCO DEL ALBA,LAS CONDES,1,0,1,1021,10
8816,CENTRO APOYO INTEGRAL C.A.I.,LAS CONDES,1,0,3,0,0
8818,LICEO ALEXANDER FLEMING DE LAS CONDES,LAS CONDES,3,0,1,904,10
8819,LICEO RAFAEL SOTOMAYOR,LAS CONDES,3,0,1,878,10
8821,LICEO MUNICIPALIZADO AMANDA LABARCA,VITACURA,2,0,1,1364,10
8822,LICEO JUAN PABLO II DE LAS CONDES,LAS CONDES,1,0,1,940,10
8823,LICEO ESTADOS AMERICANOS,LO BARNECHEA,2,0,3,0,0
8824,ESCUELA BASICA GENERAL DIEGO ARACENA A.,LO BARNECHEA,2,0,3,0,0
8825,COLEGIO ANTARTICA CHILENA,VITACURA,2,0,1,1371,10
8826,ESCUELA GRAL.OSCAR BONILLA BRADANOVIC,LAS CONDES,1,0,3,0,0
8827,COLEGIO NTRA. SRA. DEL ROSARIO LAS CONDES,LAS CONDES,3,0,1,984,10
8828,LICEO BICENTENARIO SIMON BOLIVAR,LAS CONDES,1,0,1,1328,10
8830,ESCUELA EDUCADORA ADELA EDWARDS SALAS,LAS CONDES,1,0,3,0,0
8831,LICEO MUNICIPALIZADO AMANDA LABARCA,VITACURA,2,0,3,0,0
8832,ESC. DE EDUC. DIFERENCIAL PAUL HARRIS,LAS CONDES,1,0,1,150,212
8833,LICEO BICENTENARIO DE EXCELENCIA MARIA LUISA BOMBAL,VITACURA,3,0,1,516,10
8835,LICEO BICENTENARIO SANTA MARIA DE LAS CONDES,LAS CONDES,1,0,1,874,10
8837,ESCUELA DIFERENCIAL F N°254 MADRE TIERRA LO BARNECHEA,LO BARNECHEA,2,0,1,128,212
8839,INSTITUTO FERMIN VIVACETA,LO BARNECHEA,2,0,1,169,165
8840,ESCUELA DE FARELLONES,LO BARNECHEA,2,1,1,95,10
8841,COLEGIO PARROQUIAL SANTA ROSA DE LO BARNECHEA,LO BARNECHEA,3,0,1,1309,10
8842,COLEGIO LA DEHESA,LO BARNECHEA,3,0,3,0,0
8843,ESCUELA PARTICULAR HOGAR ESPANOL,LAS CONDES,3,0,3,0,0
8844,ESC.PART. DE PARVULOS EL CANELO,LAS CONDES,3,0,3,0,0
8845,COLEGIO SAN JUAN DE KRONSTADT,LO BARNECHEA,3,0,1,70,110
8846,COLEGIO INMACULADA CONCEPCION,VITACURA,4,0,1,770,10
8849,COLEGIO LA VIRGEN DE POMPEYA,LAS CONDES,3,0,1,1139,10
8852,COLEGIO SAN PATRICIO,LAS CONDES,4,0,3,0,0
8853,ESCUELA PART.DE PARVULOS LAS CAMELIAS,LAS CONDES,3,0,3,0,0
8854,INSTITUTO PRESIDENTE ERRAZURIZ,LAS CONDES,3,0,1,594,10
8856,COLEGIO LAS CONDES,LAS CONDES,4,0,3,0,0
8859,COLEGIO ADVENTISTA LAS CONDES,LAS CONDES,4,0,3,0,0
8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,LO BARNECHEA,4,0,1,254,110
8861,COLEGIO JOHN ANDREWS ADVENTIST ACADEMY,LA REINA,4,0,1,420,10
8862,COLEGIO TABANCURA,VITACURA,4,0,1,1094,110
8863,COLEGIO SCUOLA ITALIANA VITTORIO MONTIGLIO,LAS CONDES,4,0,1,1224,10
8866,COLEGIO LO CASTILLO,LAS CONDES,4,0,3,0,0
8867,COLEGIO SAN FRANCISCO DE ASIS,LAS CONDES,4,0,1,887,10
8868,COLEGIO LA GIROUETTE,LAS CONDES,4,0,1,562,10
8869,COLEGIO THE NEWLAND SCHOOL,LO BARNECHEA,4,0,1,1084,10
8870,COLEGIO COMPANIA DE MARIA APOQUINDO,LAS CONDES,4,0,1,1223,10
8871,COLEGIO LOS ANDES DE VITACURA,VITACURA,4,0,1,967,10
8872,COLEGIO WENLOCK SCHOOL,LAS CONDES,4,0,1,793,10
8873,COLEGIO VILLA MARIA ACADEMY,LAS CONDES,4,0,1,1641,10
8876,COLEGIO MANANTIALES,PROVIDENCIA,4,0,3,0,0
8877,COLEGIO DE LOS SAGRADOS CORAZONES,VITACURA,4,0,1,1933,10
8878,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,LAS CONDES,4,0,1,1043,10
8880,COLEGIO NIDO DE AGUILAS,LO BARNECHEA,4,0,1,893,110
8881,COLEGIO APOQUINDO HOMBRES,LO BARNECHEA,4,0,3,0,0
8883,COLEGIO CONCORDIA,LAS CONDES,4,0,1,0,0
8885,COLEGIO REDLAND SCHOOL,LAS CONDES,4,0,1,779,10
8888,COLEGIO DEL VERBO DIVINO,LAS CONDES,4,0,1,1905,10
8889,COLEGIO APOQUINDO FEMENINO,LO BARNECHEA,4,0,3,0,0
8891,COLEGIO THE ANNUNCIATION SCHOOL,VITACURA,4,0,2,0,0
8892,COLEGIO SAN JUAN EVANGELISTA,LAS CONDES,4,0,1,1204,10
8893,COLEGIO INTERNACIONAL SEK CHILE,LAS CONDES,4,0,1,1641,10
8894,COLEGIO LA MAISONNETTE,VITACURA,4,0,1,618,10
8895,COLEGIO DALCAHUE,LAS CONDES,4,0,1,377,110
8899,COLEGIO NUESTRA SENORA DEL PILAR,LAS CONDES,4,0,3,0,0
8900,COLEGIO SEMINARIO PONTIFICIO MENOR,LAS CONDES,4,0,1,814,110
8902,COLEGIO CORDILLERA DE LAS CONDES,LAS CONDES,4,0,1,689,110
8903,COLEGIO LINCOLN INTERNATIONAL ACADEMY,LO BARNECHEA,4,0,1,673,10
8904,COLEGIO SANTA URSULA,VITACURA,4,0,1,742,10
8905,COLEGIO EL CARMEN TERESIANO I,VITACURA,4,0,1,185,10
8906,COLEGIO SAINT GEORGE S COLLEGE,VITACURA,4,0,1,2575,10
8908,ESCUELA BASICA LAS CARMELITAS DE LAS CONDES,LAS CONDES,4,0,3,0,0
8909,COLEGIO BRADFORD SCHOOL,VITACURA,4,0,1,1151,10
8911,COLEGIO ARABE,LAS CONDES,4,0,1,398,10
8912,ESCUELA DE PARVULOS N°1138 MY MELODY KINDERGARTEN SCHOOL,LAS CONDES,4,0,1,0,0
8913,COLEGIO EL DORADO,VITACURA,4,0,3,0,0
8914,COLEGIO WILLIAM KILPATRICK,LAS CONDES,4,0,1,239,110
8916,ESCUELA DE PARVULOS SIMON BOLIVAR,LAS CONDES,4,0,3,0,0
8917,COLEGIO CRAIGHOUSE,LO BARNECHEA,4,0,1,1873,10
8919,COLEGIO SAN PEDRO NOLASCO,VITACURA,4,0,1,988,10
8921,COLEGIO BRITISH HIGH,LAS CONDES,4,0,1,442,10
8922,COLEGIO EL CANELO,LAS CONDES,4,0,3,0,0
8923,LYCÉE ANTOINE DE SAINT-EXUPÉRY,VITACURA,4,0,1,138,10
8924,ESCUELA DE PARVULOS ANTARTICA CHILENA,VITACURA,4,0,3,0,0
8925,LICEO POLIVALENTE ARTURO ALESSANDRI P.,PROVIDENCIA,1,0,1,929,110
8926,LICEO Nº7 DE PROVIDENCIA LUISA SAAVEDRA,PROVIDENCIA,1,0,1,1185,110
8927,LICEO CARMELA CARVAJAL DE PRAT,PROVIDENCIA,1,0,1,1486,110
8928,LICEO JOSE VICTORINO LASTARRIA,PROVIDENCIA,1,0,1,2317,10
8930,LICEO B 42 TAJAMAR,PROVIDENCIA,1,0,1,850,310
8931,ESCUELA BASICA EL VERGEL,PROVIDENCIA,1,0,1,335,110
8933,ESCUELA DE PROVIDENCIA,PROVIDENCIA,1,0,1,1008,10
8934,ESCUELA ABELARDO ITURRIAGA JAMETT,PROVIDENCIA,1,0,1,111,214
8935,C.DIAGNOST.Y TRAT.INTEGRAL,PROVIDENCIA,1,0,3,0,0
8936,ESCUELA BASICA Y ESPECIAL MC-KAY,CURACAVÍ,3,0,1,200,110
8938,COLEGIO POLIV. PROF. GUILLERMO GONZALEZ HEIN,PROVIDENCIA,3,0,1,447,110
8941,COLEGIO SANTISIMA TRINIDAD,PROVIDENCIA,4,0,3,0,0
8942,ESCUELA PARTICULAR TERESIANA DE SAN JOSE,SAN BERNARDO,3,0,1,909,10
8943,ESCUELA PARTICULAR ELVIRA ERRAZURIZ,ÑUÑOA,3,0,3,0,0
8944,COLEGIO PARTICULAR REGINA PACIS,PROVIDENCIA,3,0,1,829,10
8945,ESCUELA Y LICEO PAULINA VON MALLINCKRODT,PROVIDENCIA,3,0,1,383,110
8949,COLEGIO LAS AMERICAS,LA REINA,4,0,3,0,0
8950,COLEGIO COMPANIA DE MARIA-SEMINARIO,PROVIDENCIA,4,0,1,685,10
8951,COLEGIO ARGENTINO DEL SAGRADO CORAZON,PROVIDENCIA,4,0,3,0,0
8952,COLEGIO PEDRO DE VALDIVIA,PROVIDENCIA,4,0,3,0,0
8953,COLEGIO HUELEN,VITACURA,4,0,1,679,10
8954,COLEGIO MARIA INMACULADA,PROVIDENCIA,3,0,1,972,10
8955,COLEGIO SAINT GABRIEL´S SCHOOL ANEXO,PROVIDENCIA,4,0,3,0,0
8956,COLEGIO LATINOAMERICANO DE INTEGRACION,PROVIDENCIA,4,0,1,234,10
8957,ESCUELA BASICA N°280 ASOCIACION MONTESSORI,ÑUÑOA,4,0,3,0,0
8958,COLEGIO QUEEN VICTORY COLLEGE,PROVIDENCIA,4,0,3,0,0
8959,COLEGIO SUPERIOR CAMBRIDGE,LA REINA,4,0,1,233,10
8962,ESCUELA ESPECIAL LEOPOLDO DONNENBAUM,PROVIDENCIA,4,0,3,0,0
8964,COLEGIO CARMEN MC PHEE,PROVIDENCIA,4,0,3,0,0
8965,COLEGIO CARLOMAGNO,PROVIDENCIA,3,0,3,0,0
8966,COLEGIO SAINT GABRIEL´S SCHOOL LOCAL SEDE,PROVIDENCIA,4,0,1,1705,10
8967,ESCUELA DE PARVULOS N°1198 HOUSE GARDEN,PROVIDENCIA,4,0,1,0,0
8969,COLEGIO THE ANGEL´S SCHOOL,ÑUÑOA,4,0,1,690,10
8970,COLEGIO SAINT GABRIEL´S SCHOOL ANEXO,PROVIDENCIA,4,0,3,0,0
8971,CENTRO EDUCACIONAL OMEGA,PROVIDENCIA,4,0,3,0,0
8972,COLEGIO SAN BENITO,VITACURA,4,0,1,1506,10
8974,COLEGIO CAMPVS COLLEGE,PROVIDENCIA,4,0,1,491,10
8978,COLEGIO DUNALASTAIR,LAS CONDES,4,0,1,1334,110
