RBD,acciones,estim_total,estim_sep,pct_completas,avance_min,avance_max,porc_ben,montos_extremos,faltantes_sep,duplicados,nombre_pme,NOM_RBD,NOM_COM_RBD,COD_DEPE,RURAL_RBD,ESTADO_ESTAB,MAT_TOTAL,ENS_01,_merge,estim_por_alumno,elegible
2129,12,760000000,355000000.0,0.9166666666666666,97.91666666666667,99.91666666666667,88.4,0,0,0,COLEGIO AURORA DE CHILE,COLEGIO AURORA DE CHILE,RANCAGUA,1,0,1,801,10,both,948813.9825218477,True
2131,11,55000000,55000000.0,1.0,100.0,100.0,77.4,0,0,0,ESCUELA MUNICIPAL CARLOS MIRANDA MIRANDA,ESCUELA MUNICIPAL CARLOS MIRANDA MIRANDA,RANCAGUA,1,0,1,199,10,both,276381.9095477387,True
2132,8,139000000,109000000.0,0.75,81.375,87.25,78.8,0,0,0,ESCUELA MUNICIPAL PATRICIO MEKIS,ESCUELA MUNICIPAL PATRICIO MEKIS,RANCAGUA,1,0,1,269,10,both,516728.62453531596,True
2133,12,0,0.0,0.0,75.0,99.0,0.0,0,0,0,COL.ESPECIAL DR. RICARDO OLEA GULDEMONT,COL.ESPECIAL DR. RICARDO OLEA GULDEMONT,RANCAGUA,1,0,1,124,212,both,0.0,True
2134,19,80201957,72000000.0,0.0,75.0,99.0,84.4,0,0,0,LICEO COMERCIAL JORGE ALESSANDRI R.,LICEO COMERCIAL JORGE ALESSANDRI R.,RANCAGUA,1,0,1,480,310,both,167087.41041666668,True
2135,8,290000000,190000000.0,0.0,68.75,92.75,89.4,0,0,0,ESCUELA MUNICIPAL JEAN PIAGET,ESCUELA MUNICIPAL JEAN PIAGET,RANCAGUA,1,0,1,406,10,both,714285.7142857143,True
2136,10,107500000,107500000.0,1.0,100.0,100.0,78.0,0,0,0,ESCUELA MUNICIPAL ISABEL RIQUELME,ESCUELA MUNICIPAL ISABEL RIQUELME,RANCAGUA,1,0,1,291,10,both,369415.8075601375,True
2138,19,89686603,80186603.0,0.0,75.0,99.0,86.3,0,0,0,ESCUELA MUNICIPAL ALBERTO BLEST GANA,ESCUELA MUNICIPAL ALBERTO BLEST GANA,RANCAGUA,1,1,1,146,10,both,614291.801369863,True
2139,12,107000000,107000000.0,0.8333333333333334,89.58333333333333,93.58333333333333,93.3,0,0,0,ESCUELA MUNICIPAL VIRGINIA BRAVO,ESCUELA MUNICIPAL VIRGINIA BRAVO,RANCAGUA,1,1,1,194,10,both,551546.3917525773,True
2140,11,324259030,266259030.0,0.2727272727272727,81.81818181818181,99.27272727272727,94.9,0,0,0,ESCUELA MUNICIPAL AUGUSTO D HALMAR,ESCUELA MUNICIPAL AUGUSTO D HALMAR,RANCAGUA,1,1,1,293,10,both,1106686.1092150172,True
2143,10,157500000,148000000.0,0.7,87.5,94.7,81.0,0,0,0,ESCUELA MUNICIPAL HERMANOS CARRERA,ESCUELA MUNICIPAL HERMANOS CARRERA,RANCAGUA,1,1,1,316,10,both,498417.7215189873,True
2145,10,38900000,25900000.0,0.0,65.0,89.0,81.7,0,0,0,ESCUELA MUNICIPAL MARTA BRUNET,ESCUELA MUNICIPAL MARTA BRUNET,RANCAGUA,1,1,1,164,10,both,237195.1219512195,True
2146,10,0,0.0,0.0,75.0,99.0,93.0,0,0,0,COLEGIO MANUEL ROJAS,COLEGIO MANUEL ROJAS,RANCAGUA,1,1,1,186,10,both,0.0,True
2147,13,75141322,69025661.0,0.8461538461538461,96.15384615384616,99.84615384615384,88.1,0,0,0,ESCUELA MUNICIPAL J.M. BALMACEDA,ESCUELA MUNICIPAL J.M. BALMACEDA,RANCAGUA,1,1,1,244,10,both,307956.237704918,True
2155,8,248000000,248000000.0,0.0,75.0,99.0,92.6,0,0,0,COLEGIO PARTICULAR WHIPPLE SCHOOL,COLEGIO PARTICULAR WHIPPLE SCHOOL,RANCAGUA,3,0,1,418,10,both,593301.4354066986,True
2159,12,650000000,650000000.0,1.0,100.0,100.0,89.8,0,0,0,COLEGIO PARTICULAR INFANTES DE O´HIGGINS,COLEGIO PARTICULAR INFANTES DE O´HIGGINS,RANCAGUA,3,0,1,816,10,both,796568.6274509804,True
2160,8,200000000,200000000.0,1.0,100.0,100.0,91.3,0,0,0,ESCUELA PARTICULAR JULIO VALENZUELA,ESCUELA PARTICULAR JULIO VALENZUELA,RANCAGUA,3,0,1,439,10,both,455580.86560364463,True
2162,27,287200000,184200000.0,1.0,100.0,100.0,81.8,0,0,0,COLEGIO PARTICULAR ADVENTISTA,COLEGIO PARTICULAR ADVENTISTA,RANCAGUA,3,0,1,379,10,both,757783.6411609498,True
2163,8,92755256,92755256.0,0.0,65.625,89.625,86.6,0,0,0,COLEGIO CUISENAIRE,COLEGIO CUISENAIRE,RANCAGUA,3,0,1,239,310,both,388097.3054393305,True
2164,12,374000000,374000000.0,1.0,100.0,100.0,51.7,0,0,0,COLEGIO PARTICULAR GABRIELA MISTRAL,COLEGIO PARTICULAR GABRIELA MISTRAL,RANCAGUA,3,0,1,632,10,both,591772.1518987342,True
2165,17,488200000,488200000.0,1.0,100.0,100.0,91.2,0,0,0,COLEGIO NIÑO JESUS DE PRAGA,COLEGIO NIÑO JESUS DE PRAGA,RANCAGUA,3,0,1,922,10,both,529501.0845986985,True
2166,10,118250000,108250000.0,0.9,95.0,97.4,47.1,0,0,0,INSTITUTO REGIONAL DE EDUCACION,INSTITUTO REGIONAL DE EDUCACION,RANCAGUA,3,0,1,976,10,both,121157.7868852459,True
2167,9,28000000,28000000.0,0.1111111111111111,47.333333333333336,68.55555555555556,84.2,0,0,0,INSTITUTO SEWELL,INSTITUTO SEWELL,RANCAGUA,3,0,1,196,110,both,142857.14285714287,True
2174,8,202000000,202000000.0,0.0,75.0,99.0,62.5,0,0,0,COLEGIO SANTO TOMAS,COLEGIO SANTO TOMAS,RANCAGUA,3,0,1,595,10,both,339495.7983193277,True
2178,19,87000000,87000000.0,0.5789473684210527,88.15789473684211,98.26315789473684,88.1,0,0,0,ESCUELA PARTICULAR SAINT PAUL COLLEGE,ESCUELA PARTICULAR SAINT PAUL COLLEGE,RANCAGUA,3,0,1,556,10,both,156474.8201438849,True
2179,17,490000000,490000000.0,0.7058823529411765,89.70588235294117,96.76470588235294,83.5,0,0,0,COLEGIO PARTICULAR LOS CONQUISTADORES,COLEGIO PARTICULAR LOS CONQUISTADORES,RANCAGUA,3,0,1,828,10,both,591787.4396135266,True
2182,17,125400000,110400000.0,0.6470588235294118,89.70588235294117,98.17647058823529,58.4,0,0,0,COLEGIO PARTICULAR SUBVENCIONADO MANZANAL,COLEGIO PARTICULAR SUBVENCIONADO MANZANAL,RANCAGUA,3,0,1,310,10,both,404516.12903225806,True
2184,8,17000000,10000000.0,0.0,59.375,83.375,98.0,0,0,0,ESCUELA PARTICULAR BUEN PASTOR,ESCUELA PARTICULAR BUEN PASTOR,RANCAGUA,3,1,1,50,10,both,340000.0,True
2205,8,122600000,122600000.0,0.0,56.25,80.25,91.4,0,0,0,LICEO PROFESOR MISAEL LOBOS MONROY,LICEO PROFESOR MISAEL LOBOS MONROY,GRANEROS,2,0,1,278,310,both,441007.1942446043,True
2206,8,33500000,33500000.0,0.0,22.25,42.875,94.6,0,0,0,ESCUELA SIXTO MENDEZ PARADA,ESCUELA SIXTO MENDEZ PARADA,GRANEROS,2,0,1,444,10,both,75450.45045045044,True
2207,12,305000000,300000000.0,0.0,62.583333333333336,86.5,89.0,0,0,0,ESCUELA HERNAN OLGUIN MAYBE,ESCUELA HERNAN OLGUIN MAYBE,GRANEROS,2,0,1,456,10,both,668859.649122807,True
2209,10,150000000,150000000.0,0.0,50.0,74.0,66.4,0,0,0,COLEGIO ANTONIO TRDAN ARKO,COLEGIO ANTONIO TRDAN ARKO,GRANEROS,2,0,1,259,10,both,579150.5791505792,True
2210,17,162500000,84500000.0,0.058823529411764705,72.05882352941177,94.6470588235294,87.9,0,0,0,ESCUELA MUNICIPAL VILLA LA COMPANIA,ESCUELA MUNICIPAL VILLA LA COMPANIA,GRANEROS,2,1,1,298,10,both,545302.0134228187,True
2212,9,94500000,94500000.0,0.0,69.44444444444444,93.44444444444444,90.8,0,0,0,ESCUELA MUNICIPAL DE TUNICHE,ESCUELA MUNICIPAL DE TUNICHE,GRANEROS,2,1,1,142,10,both,665492.9577464788,True
2218,8,363000000,360000000.0,1.0,100.0,100.0,47.1,0,0,0,COLEGIO PARTICULAR GRANEROS,COLEGIO PARTICULAR GRANEROS,GRANEROS,3,0,1,960,10,both,378125.0,True
2219,8,160000000,160000000.0,0.0,75.0,99.0,94.4,0,0,0,ESCUELA AGRICOLA CRISTO OBRERO,ESCUELA AGRICOLA CRISTO OBRERO,GRANEROS,3,0,1,320,710,both,500000.0,True
2220,9,174441738,174441738.0,0.0,72.22222222222223,96.22222222222223,84.4,0,0,0,COLEGIO PARTICULAR SAN MARTIN,COLEGIO PARTICULAR SAN MARTIN,GRANEROS,3,0,1,289,10,both,603604.6297577855,True
2222,17,352800000,347800000.0,0.7647058823529411,79.47058823529412,83.6470588235294,85.5,0,0,0,LICEO BICENTENARIO DE EXCELENCIA ALBERTO HURTADO,LICEO BICENTENARIO DE EXCELENCIA ALBERTO HURTADO,MOSTAZAL,2,0,1,512,310,both,689062.5,True
2223,15,379500000,379500000.0,0.06666666666666667,65.0,85.8,93.3,0,0,0,COLEGIO ANDRES BELLO,COLEGIO ANDRES BELLO,MOSTAZAL,2,0,1,345,10,both,1100000.0,True
2224,14,228000000,228000000.0,0.8571428571428571,96.42857142857143,99.85714285714286,92.2,0,0,0,LICEO ELVIRA SANCHEZ DE GARCES,LICEO ELVIRA SANCHEZ DE GARCES,MOSTAZAL,2,0,1,422,10,both,540284.3601895735,True
2226,14,161000000,160000000.0,0.9285714285714286,96.42857142857143,98.14285714285714,90.6,0,0,0,ESC. HIJOS DEL SOL,ESC. HIJOS DEL SOL,MOSTAZAL,2,1,1,298,10,both,540268.456375839,True
2227,9,117000000,117000000.0,1.0,100.0,100.0,89.6,0,0,0,ESC. SAN FRANCISCO DE ASIS,ESC. SAN FRANCISCO DE ASIS,MOSTAZAL,2,1,1,202,10,both,579207.9207920792,True
2228,16,213000000,213000000.0,0.625,84.4375,93.375,89.8,0,0,0,ESCUELA EL RINCON,ESCUELA EL RINCON,MOSTAZAL,2,1,1,284,10,both,750000.0,True
2231,13,144000000,144000000.0,0.6923076923076923,75.07692307692308,78.6923076923077,89.8,0,0,0,COLEGIO DEL CAMINO REAL MARIO MIRANDA PINTO,COLEGIO DEL CAMINO REAL MARIO MIRANDA PINTO,MOSTAZAL,2,1,1,197,10,both,730964.4670050761,True
2232,12,92100000,92100000.0,0.16666666666666666,58.416666666666664,78.33333333333333,87.6,0,0,0,ESC. DE PARV. LAURITA VICUNA,ESC. DE PARV. LAURITA VICUNA,MOSTAZAL,2,0,1,89,10,both,1034831.4606741572,True
2233,12,130000000,90000000.0,0.0,66.66666666666667,90.66666666666667,91.4,0,0,0,COLEGIO TECNOLOGICO PULMAHUE,COLEGIO TECNOLOGICO PULMAHUE,MOSTAZAL,3,0,1,232,110,both,560344.8275862068,True
2234,9,511500000,511500000.0,0.0,75.0,99.0,91.0,0,0,0,COLEGIO JESUS ANDINO,COLEGIO JESUS ANDINO,CODEGUA,2,0,1,643,10,both,795489.8911353033,True
2235,8,50000000,50000000.0,0.875,96.875,99.875,97.0,0,0,0,COLEGIO MARIANO LATORRE,COLEGIO MARIANO LATORRE,CODEGUA,2,1,1,99,10,both,505050.50505050505,True
2236,8,52200000,52200000.0,1.0,100.0,100.0,91.5,0,0,0,ESCUELA EUGENIO GARCIA FERNANDEZ,ESCUELA EUGENIO GARCIA FERNANDEZ,CODEGUA,2,1,1,106,10,both,492452.8301886792,True
2238,11,31000000,29000000.0,1.0,100.0,100.0,88.0,0,0,0,COLEGIO SANTA TERESA DE TUNCA,COLEGIO SANTA TERESA DE TUNCA,CODEGUA,2,1,1,50,10,both,620000.0,True
2240,10,88000000,88000000.0,0.5,85.0,97.0,91.7,0,0,0,COLEGIO MUNICIPAL CRISTO DEL PARQUE,COLEGIO MUNICIPAL CRISTO DEL PARQUE,CODEGUA,2,1,1,133,10,both,661654.1353383459,True
2243,8,0,0.0,1.0,100.0,100.0,0.0,0,0,0,COLEGIO NATALIA PERALTA P,COLEGIO NATALIA PERALTA P,CODEGUA,2,0,1,21,212,both,0.0,True
2244,9,95000000,95000000.0,1.0,100.0,100.0,94.9,0,0,0,INSTITUTO LAUTARO DE CODEGUA,INSTITUTO LAUTARO DE CODEGUA,CODEGUA,3,0,1,176,10,both,539772.7272727273,True
2246,8,0,0.0,1.0,100.0,100.0,0.0,0,0,0,COLEGIO JUAN TACHOIRE MOENA,COLEGIO JUAN TACHOIRE MOENA,MACHALÍ,2,0,1,78,212,both,0.0,True
2247,9,299028488,295165239.0,1.0,100.0,100.0,83.7,0,0,0,COLEGIO GABRIELA MISTRAL,COLEGIO GABRIELA MISTRAL,MACHALÍ,2,0,1,595,10,both,502568.887394958,True
2248,8,159000000,106000000.0,0.375,84.375,99.375,83.1,0,0,0,PARVULARIO GRAL. O. BONILLA,PARVULARIO GRAL. O. BONILLA,MACHALÍ,2,0,1,142,10,both,1119718.309859155,True
2249,9,257000000,257000000.0,0.0,50.0,74.0,85.8,0,0,0,COLEGIO LOS LLANOS,COLEGIO LOS LLANOS,MACHALÍ,2,0,1,429,10,both,599067.599067599,True
2250,10,324721000,176500000.0,1.0,100.0,100.0,68.1,0,0,0,COLEGIO ARTÍSTICO SANTA TERESA DE MACHALI,COLEGIO ARTÍSTICO SANTA TERESA DE MACHALI,MACHALÍ,2,0,1,389,10,both,834758.354755784,True
2251,10,105000000,103500000.0,0.3,72.5,89.3,86.7,0,0,0,COLEGIO BELLAVISTA,COLEGIO BELLAVISTA,MACHALÍ,2,0,1,188,10,both,558510.6382978724,True
2255,10,20000000,5000000.0,1.0,100.0,100.0,79.2,0,0,0,ESC. SAN JUAQUIN DE LOS MAYOS,ESC. SAN JUAQUIN DE LOS MAYOS,MACHALÍ,2,1,1,53,10,both,377358.4905660377,True
2257,11,37100000,10100000.0,1.0,100.0,100.0,72.5,0,0,0,ESCUELA CHACAYES,ESCUELA CHACAYES,MACHALÍ,2,1,1,69,10,both,537681.1594202898,True
2258,17,101920000,101920000.0,0.7058823529411765,88.23529411764706,93.88235294117646,70.5,0,0,0,ESCUELA PARTICULAR SAN LORENZO,ESCUELA PARTICULAR SAN LORENZO,MACHALÍ,3,0,1,146,10,both,698082.1917808219,True
2259,13,358240000,358240000.0,0.9230769230769231,98.07692307692308,99.92307692307692,79.9,0,0,0,COLEGIO PARTICULAR ARTURO PRAT,COLEGIO PARTICULAR ARTURO PRAT,MACHALÍ,3,0,1,911,10,both,393238.19978046103,True
2262,12,649399641,566399641.0,0.4166666666666667,79.16666666666667,91.16666666666667,90.4,0,0,0,COL.MARIA VILLALOBOS ARTEAGA,COL.MARIA VILLALOBOS ARTEAGA,OLIVAR,2,0,1,634,10,both,1024289.6545741325,True
2263,13,229500000,178500000.0,0.23076923076923078,65.38461538461539,83.84615384615384,91.4,0,0,0,ESCUELA MUNICIPAL DE GULTRO,ESCUELA MUNICIPAL DE GULTRO,OLIVAR,2,1,1,372,10,both,616935.4838709678,True
2264,13,124200000,104200000.0,0.07692307692307693,67.3076923076923,89.46153846153847,95.7,0,0,0,ESCUELA NUESTRA SRA. DE LA MERCED,ESCUELA NUESTRA SRA. DE LA MERCED,OLIVAR,2,1,1,211,10,both,588625.5924170616,True
2265,14,220279530,220279530.0,1.0,100.0,100.0,90.1,0,0,0,ESCUELA BERTA SAAVEDRA SEGURA,ESCUELA BERTA SAAVEDRA SEGURA,REQUÍNOA,2,0,1,365,10,both,603505.5616438356,True
2266,11,144144698,144144698.0,1.0,100.0,100.0,90.1,0,0,0,ESCUELA BASICA CAMPO LINDO,ESCUELA BASICA CAMPO LINDO,REQUÍNOA,2,1,1,233,10,both,618646.7725321888,True
2267,12,126254022,126254022.0,0.9166666666666666,97.91666666666667,99.91666666666667,87.9,0,0,0,ESC. REPUBLICA DE FRANCIA,ESC. REPUBLICA DE FRANCIA,REQUÍNOA,2,1,1,190,10,both,664494.8526315789,True
2268,8,36947836,36947836.0,1.0,100.0,100.0,88.1,0,0,0,ESCUELA MUNICIPAL SANTA AMALIA,ESCUELA MUNICIPAL SANTA AMALIA,REQUÍNOA,2,1,1,59,10,both,626234.5084745763,True
2271,9,11020128,11020128.0,0.8888888888888888,94.44444444444444,97.11111111111111,100.0,0,0,0,ESCUELA MUNICIPAL SUECIA,ESCUELA MUNICIPAL SUECIA,REQUÍNOA,2,1,1,15,110,both,734675.2,True
2274,9,36881751,36881751.0,0.8888888888888888,97.22222222222223,99.88888888888889,97.7,0,0,0,COLEGIO LA PIMPINELA,COLEGIO LA PIMPINELA,REQUÍNOA,2,1,1,43,110,both,857715.1395348837,True
2275,10,191491296,191491296.0,1.0,100.0,100.0,91.3,0,0,0,ESCUELA DAVID DEL CURTO,ESCUELA DAVID DEL CURTO,REQUÍNOA,2,1,1,309,10,both,619712.9320388349,True
2278,13,622000000,622000000.0,0.6923076923076923,84.6923076923077,92.0,51.5,0,0,0,LICEO SAN JOSE DE REQUINOA,LICEO SAN JOSE DE REQUINOA,REQUÍNOA,3,0,1,1805,10,both,344598.3379501385,True
2279,12,263390769,263390769.0,1.0,100.0,100.0,94.1,0,0,0,ESCUELA CANADA,ESCUELA CANADA,REQUÍNOA,2,1,1,427,10,both,616840.2084309134,True
2280,9,300000000,300000000.0,1.0,100.0,100.0,96.1,0,0,0,LICEO BICENTENARIO DE EXCELENCIA TOMÁS MARÍN DE POVEDA,LICEO BICENTENARIO DE EXCELENCIA TOMÁS MARÍN DE POVEDA,RENGO,2,0,1,645,410,both,465116.27906976745,True
2282,8,0,0.0,1.0,100.0,100.0,89.0,0,0,0,COLEGIO MUNICIPAL LO DE LOBO,COLEGIO MUNICIPAL LO DE LOBO,RENGO,2,1,1,210,10,both,0.0,True
2283,9,308179911,308179911.0,1.0,100.0,100.0,89.1,0,0,0,LICEO LUIS URBINA FLORES,LICEO LUIS URBINA FLORES,RENGO,2,0,1,783,310,both,393588.64750957856,True
2284,17,447612687,407000000.0,0.8235294117647058,95.58823529411765,99.82352941176471,91.3,0,0,0,ESCUELA LA PAZ,ESCUELA LA PAZ,RENGO,2,0,1,759,10,both,589740.0355731226,True
2285,8,185500000,185500000.0,0.375,75.0,90.0,87.0,0,0,0,COLEGIO MANUEL FRANCISCO CORREA,COLEGIO MANUEL FRANCISCO CORREA,RENGO,2,1,1,330,10,both,562121.2121212122,True
2286,10,532786930,532786930.0,1.0,100.0,100.0,91.6,0,0,0,COLEGIO MUNICIPAL LUIS GALDAMES,COLEGIO MUNICIPAL LUIS GALDAMES,RENGO,2,0,1,822,10,both,648159.2822384428,True
2288,8,99500000,99500000.0,1.0,100.0,100.0,94.8,0,0,0,ESCUELA CARLOS CONDELL DE LA HAZA,ESCUELA CARLOS CONDELL DE LA HAZA,RENGO,2,0,1,174,10,both,571839.0804597702,True
2289,8,206000000,206000000.0,0.25,75.0,93.0,90.5,0,0,0,ESCUELA REPUBLICA DE ALEMANIA,ESCUELA REPUBLICA DE ALEMANIA,RENGO,2,0,1,400,10,both,515000.0,True
2291,10,0,0.0,0.2,65.0,84.2,0.0,0,0,0,ESCUELA DIFERENCIAL TERESA NARETTO DE NICOLETTI,ESCUELA DIFERENCIAL TERESA NARETTO DE NICOLETTI,RENGO,2,0,1,106,212,both,0.0,True
2292,15,153000000,134000000.0,1.0,100.0,100.0,92.2,0,0,0,ESCUELA VICENTE HUIDOBRO,ESCUELA VICENTE HUIDOBRO,RENGO,2,0,1,256,10,both,597656.25,True
2293,19,45000000,45000000.0,0.3684210526315789,81.57894736842105,96.73684210526316,86.7,0,0,0,COLEGIO MUNICIPAL LOS CHOAPINOS,COLEGIO MUNICIPAL LOS CHOAPINOS,RENGO,2,1,1,90,10,both,500000.0,True
2294,8,147342330,147342330.0,1.0,100.0,100.0,90.8,0,0,0,COLEGIO MUNICIPAL LA ESMERALDA,COLEGIO MUNICIPAL LA ESMERALDA,RENGO,2,1,1,217,10,both,678996.9124423963,True
2296,8,91808616,91808616.0,1.0,100.0,100.0,84.0,0,0,0,COLEGIO MUNICIPAL LO CARTAGENA,COLEGIO MUNICIPAL LO CARTAGENA,RENGO,2,1,1,162,10,both,566719.8518518518,True
2297,11,68638948,68638948.0,0.36363636363636365,75.0,88.0909090909091,90.8,0,0,0,ESCUELA GUSTAVO BISQUERTT S.,ESCUELA GUSTAVO BISQUERTT S.,RENGO,2,1,1,87,10,both,788953.4252873564,True
2299,8,45000000,45000000.0,1.0,100.0,100.0,100.0,0,0,0,COLEGIO MUNICIPAL EL CERRILLO,COLEGIO MUNICIPAL EL CERRILLO,RENGO,2,1,1,94,10,both,478723.40425531915,True
2300,8,173500000,0.0,1.0,100.0,100.0,82.6,0,0,0,ESCUELA LA ISLA EMMA ESCOBAR DE LAGOS,ESCUELA LA ISLA EMMA ESCOBAR DE LAGOS,RENGO,2,0,1,276,10,both,628623.1884057971,True
2301,8,145000000,145000000.0,0.125,59.375,80.375,90.2,0,0,0,COLEGIO MUNICIPAL DE APALTA,COLEGIO MUNICIPAL DE APALTA,RENGO,2,1,1,205,10,both,707317.0731707317,True
2302,9,156913090,156913090.0,1.0,100.0,100.0,92.5,0,0,0,ESCUELA BASICA VICTOR NICOLETTI TAMANINI,ESCUELA BASICA VICTOR NICOLETTI TAMANINI,RENGO,2,1,1,200,10,both,784565.45,True
2304,8,64200200,64200200.0,0.625,90.625,99.625,89.9,0,0,0,COLEGIO MUNICIPAL VILLA DEL COBIL,COLEGIO MUNICIPAL VILLA DEL COBIL,RENGO,2,1,1,89,10,both,721350.5617977529,True
2307,8,32000000,32000000.0,1.0,100.0,100.0,93.1,0,0,0,ESCUELA MARTA AVARIA SALVATIERRA,ESCUELA MARTA AVARIA SALVATIERRA,RENGO,2,1,1,72,10,both,444444.44444444444,True
2308,8,2400000,0.0,0.75,93.75,99.75,0.0,0,0,0,COLEGIO SAN ANTONIO DEL BALUARTE,COLEGIO SAN ANTONIO DEL BALUARTE,RENGO,3,0,1,1246,10,both,1926.163723916533,True
2309,15,565500000,565500000.0,0.8666666666666667,91.66666666666667,94.86666666666666,91.2,0,0,0,CENTRO EDUCACIONAL ASUNCION,CENTRO EDUCACIONAL ASUNCION,RENGO,3,0,1,798,10,both,708646.6165413534,True
2310,18,154000000,154000000.0,0.0,70.83333333333333,93.5,94.6,0,0,0,ESC.ALCIDES REYES FRIAS,ESC.ALCIDES REYES FRIAS,MALLOA,2,0,1,314,10,both,490445.8598726115,True
2311,8,180000000,180000000.0,0.875,96.875,99.875,97.0,0,0,0,ESCUELA PELEQUEN,ESCUELA PELEQUEN,MALLOA,2,0,1,235,10,both,765957.4468085107,True
2312,17,84100000,84100000.0,0.8823529411764706,97.05882352941177,99.88235294117646,91.6,0,0,0,ESCUELA MUNICIPAL DE PANQUEHUE,ESCUELA MUNICIPAL DE PANQUEHUE,MALLOA,2,1,1,239,10,both,351882.8451882845,True
2313,8,155000000,155000000.0,0.0,62.5,86.5,94.9,0,0,0,ESCUELA MUNICIPAL DE LIMAHUE,ESCUELA MUNICIPAL DE LIMAHUE,MALLOA,2,1,1,234,10,both,662393.1623931624,True
2319,8,318000000,318000000.0,1.0,100.0,100.0,87.5,0,0,0,LICEO REPUBLICA DE ITALIA,LICEO REPUBLICA DE ITALIA,QUINTA DE TILCOCO,2,0,1,650,10,both,489230.76923076925,True
2320,8,141000000,141000000.0,1.0,100.0,100.0,83.5,0,0,0,VIOLETA FUENTES CARVAJAL,VIOLETA FUENTES CARVAJAL,QUINTA DE TILCOCO,2,1,1,212,10,both,665094.3396226416,True
2321,8,62500000,62500000.0,1.0,100.0,100.0,80.6,0,0,0,ESCUELA AMPARO RAYO HORTA,ESCUELA AMPARO RAYO HORTA,QUINTA DE TILCOCO,2,1,1,139,10,both,449640.28776978416,True
2322,8,9700000,9700000.0,0.875,87.5,87.5,94.4,0,0,0,ESCUELA RURAL LA VINILLA,ESCUELA RURAL LA VINILLA,SAN VICENTE,1,1,1,18,110,both,538888.8888888889,True
2324,9,132000000,132000000.0,1.0,100.0,100.0,91.6,0,0,0,ESCUELA JAIME FELDMAN MILLER,ESCUELA JAIME FELDMAN MILLER,QUINTA DE TILCOCO,2,1,1,225,10,both,586666.6666666666,True
2325,11,103000000,89000000.0,0.18181818181818182,41.0,56.18181818181818,83.0,0,0,0,COLEGIO RAÚL RAMÍREZ MAYOL,COLEGIO RAÚL RAMÍREZ MAYOL,QUINTA DE TILCOCO,2,1,1,159,10,both,647798.7421383648,True
2326,14,384000000,384000000.0,1.0,100.0,100.0,63.4,0,0,0,COLEGIO SAGRADO CORAZON DE JESUS,COLEGIO SAGRADO CORAZON DE JESUS,QUINTA DE TILCOCO,3,0,1,790,10,both,486075.9493670886,True
2327,8,0,0.0,0.125,68.75,89.75,0.0,0,0,0,COLEGIO MUNICIPAL DE EDUCACION ESPECIAL,COLEGIO MUNICIPAL DE EDUCACION ESPECIAL,QUINTA DE TILCOCO,2,0,1,24,212,both,0.0,True
2328,10,0,0.0,1.0,100.0,100.0,0.0,0,0,0,ESCUELA ESPECIAL PAULA JARAQUEMADA,ESCUELA ESPECIAL PAULA JARAQUEMADA,SAN VICENTE,1,0,1,88,212,both,0.0,True
2329,9,654450930,654450930.0,0.0,69.44444444444444,93.44444444444444,86.0,0,0,0,LICEO IGNACIO CARRERA PINTO,LICEO IGNACIO CARRERA PINTO,SAN VICENTE,1,0,1,1469,110,both,445507.78080326755,True
2330,9,695600000,695600000.0,1.0,100.0,100.0,91.2,0,0,0,ESC.CARMEN GALLEGOS DE ROBLE,ESC.CARMEN GALLEGOS DE ROBLE,SAN VICENTE,1,0,1,844,10,both,824170.6161137441,True
2331,8,64056111,64056111.0,0.875,93.75,96.75,92.1,0,0,0,CENTRO EDUC. REQUEGUA,CENTRO EDUC. REQUEGUA,SAN VICENTE,1,1,1,76,10,both,842843.5657894737,True
2333,8,62409660,62409660.0,1.0,100.0,100.0,94.1,0,0,0,ESC.GUIDO ASSIS GONZALEZ,ESC.GUIDO ASSIS GONZALEZ,SAN VICENTE,1,1,1,135,10,both,462293.77777777775,True
2334,12,114129511,114129511.0,1.0,100.0,100.0,96.5,0,0,0,ESCUELA MUNICIPAL RASTROJOS,ESCUELA MUNICIPAL RASTROJOS,SAN VICENTE,1,1,1,170,10,both,671350.0647058823,True
2335,8,66275700,66275700.0,0.625,84.375,93.375,97.1,0,0,0,ESC. ENRIQUE YANEZ GONZALEZ,ESC. ENRIQUE YANEZ GONZALEZ,SAN VICENTE,1,1,1,70,10,both,946795.7142857143,True
2336,10,81483781,81483781.0,0.6,82.5,89.7,96.2,0,0,0,ESCUELA EL LIBERTADOR,ESCUELA EL LIBERTADOR,SAN VICENTE,1,1,1,130,10,both,626798.3153846153,True
2338,8,107900000,107900000.0,1.0,100.0,100.0,92.0,0,0,0,ESC.JUAN BARROS ROLDAN,ESC.JUAN BARROS ROLDAN,SAN VICENTE,1,1,1,176,10,both,613068.1818181818,True
2339,9,405000000,405000000.0,0.8888888888888888,94.44444444444444,97.11111111111111,90.7,0,0,0,ESCUELA MUNICIPAL ZUNIGA,ESCUELA MUNICIPAL ZUNIGA,SAN VICENTE,1,1,1,463,10,both,874730.0215982721,True
2343,10,32400000,30900000.0,0.0,35.2,59.0,94.7,0,0,0,ESCUELA MUNICIPAL TOQUIHUA,ESCUELA MUNICIPAL TOQUIHUA,SAN VICENTE,1,1,1,75,10,both,432000.0,True
