fila_excel,RBD,COD_DEPE,DIMENSION,ESTIM_TOTAL,ESTIM_SEP,NIV_IMPLEM,duplicado_exacto_adicional,total_mayor_1000_millones
342,19,6,Liderazgo,9000000,9000000.0,Implementación adecuada: 50% a 74%,False,False
343,20,6,Convivencia Escolar,6000000,6000000.0,Implementación avanzada: 75% a 99%,False,False
344,20,6,Convivencia Escolar,11288026,11288026.0,Implementación completa: 100%,False,False
345,20,6,Gestión de Recursos,9999961,9999961.0,Implementación completa: 100%,False,False
346,20,6,Gestión de Recursos,143288065,143288065.0,Implementación completa: 100%,False,False
347,20,6,Gestión Pedagógica,11000000,11000000.0,Implementación completa: 100%,False,False
348,20,6,Gestión Pedagógica,23500000,23500000.0,Implementación completa: 100%,False,False
349,20,6,Gestión Pedagógica,18423948,18423948.0,Implementación completa: 100%,False,False
350,20,6,Liderazgo,500000,500000.0,Implementación completa: 100%,False,False
351,20,6,Liderazgo,24933444,24933444.0,Implementación completa: 100%,False,False
352,22,6,Convivencia Escolar,9527800,9527800.0,Implementación completa: 100%,False,False
353,22,6,Convivencia Escolar,4000000,4000000.0,Implementación completa: 100%,False,False
354,22,6,Convivencia Escolar,276255,276255.0,Implementación completa: 100%,False,False
355,22,6,Gestión de Recursos,16599924,16599924.0,Implementación avanzada: 75% a 99%,False,False
356,22,6,Gestión de Recursos,102511477,102511477.0,Implementación avanzada: 75% a 99%,False,False
357,22,6,Gestión de Recursos,273475996,273475996.0,Implementación adecuada: 50% a 74%,False,False
358,22,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
359,22,6,Gestión Pedagógica,53832600,53832600.0,Implementación completa: 100%,False,False
360,22,6,Gestión Pedagógica,2000000,2000000.0,Implementación completa: 100%,False,False
361,22,6,Liderazgo,54105329,54105329.0,Implementación completa: 100%,False,False
362,22,6,Liderazgo,8000000,0.0,Implementación completa: 100%,False,False
363,22,6,Liderazgo,0,0.0,Implementación no efectuada: 0%,False,False
364,25,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
365,25,6,Convivencia Escolar,3000000,3000000.0,Implementación completa: 100%,False,False
366,25,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
367,25,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
368,25,6,Convivencia Escolar,20000000,20000000.0,Implementación completa: 100%,False,False
369,25,6,Gestión de Recursos,33302275,33302275.0,Implementación completa: 100%,False,False
370,25,6,Gestión de Recursos,29252203,29252203.0,Implementación avanzada: 75% a 99%,False,False
371,25,6,Gestión de Recursos,29779160,29779160.0,Implementación completa: 100%,False,False
372,25,6,Gestión de Recursos,198404325,198404325.0,Implementación completa: 100%,False,False
373,25,6,Gestión Pedagógica,2000000,2000000.0,Implementación completa: 100%,False,False
374,25,6,Gestión Pedagógica,5000000,5000000.0,Implementación completa: 100%,False,False
375,25,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
376,25,6,Gestión Pedagógica,5000000,5000000.0,Implementación completa: 100%,False,False
377,25,6,Gestión Pedagógica,13000000,13000000.0,Implementación completa: 100%,False,False
378,25,6,Gestión Pedagógica,8500000,8500000.0,Implementación completa: 100%,False,False
379,25,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
380,25,6,Liderazgo,40470885,40470885.0,Implementación completa: 100%,False,False
381,25,6,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
382,25,6,Liderazgo,0,0.0,Implementación completa: 100%,False,False
383,25,6,Liderazgo,2000000,2000000.0,Implementación completa: 100%,False,False
384,25,6,Liderazgo,0,0.0,Implementación completa: 100%,False,False
385,25,6,Liderazgo,0,0.0,Implementación completa: 100%,False,False
386,25,6,Liderazgo,15000000,15000000.0,Implementación completa: 100%,False,False
387,26,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
388,26,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
389,26,6,Convivencia Escolar,1500000,1500000.0,Implementación completa: 100%,False,False
390,26,6,Convivencia Escolar,1000000,1000000.0,Implementación completa: 100%,False,False
391,26,6,Convivencia Escolar,1000000,1000000.0,Implementación completa: 100%,False,False
392,26,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
393,26,6,Convivencia Escolar,500000,500000.0,Implementación completa: 100%,False,False
394,26,6,Gestión de Recursos,6000000,6000000.0,Implementación completa: 100%,False,False
395,26,6,Gestión de Recursos,78250769,78250769.0,Implementación completa: 100%,False,False
396,26,6,Gestión de Recursos,6000000,6000000.0,Implementación completa: 100%,False,False
397,26,6,Gestión de Recursos,4000000,4000000.0,Implementación completa: 100%,False,False
398,26,6,Gestión Pedagógica,1000000,1000000.0,Implementación completa: 100%,False,False
399,26,6,Gestión Pedagógica,3800000,3800000.0,Implementación completa: 100%,False,False
400,26,6,Gestión Pedagógica,2000000,2000000.0,Implementación completa: 100%,False,False
401,26,6,Gestión Pedagógica,500000,500000.0,Implementación completa: 100%,False,False
402,26,6,Gestión Pedagógica,100000,100000.0,Implementación completa: 100%,False,False
403,26,6,Gestión Pedagógica,500000,500000.0,Implementación completa: 100%,False,False
404,26,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
405,26,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
406,26,6,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
407,26,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
408,26,6,Liderazgo,12935105,12935105.0,Implementación completa: 100%,False,False
409,26,6,Liderazgo,0,0.0,Implementación completa: 100%,False,False
410,26,6,Liderazgo,800000,800000.0,Implementación completa: 100%,False,False
411,26,6,Liderazgo,1000000,1000000.0,Implementación completa: 100%,False,False
412,27,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
413,27,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
414,27,6,Convivencia Escolar,12000000,12000000.0,Implementación completa: 100%,False,False
415,27,6,Gestión de Recursos,8200000,8200000.0,Implementación completa: 100%,False,False
416,27,6,Gestión de Recursos,6000000,6000000.0,Implementación completa: 100%,False,False
417,27,6,Gestión de Recursos,68565216,68565216.0,Implementación completa: 100%,False,False
418,27,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
419,27,6,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
420,27,6,Gestión Pedagógica,1749300,1749300.0,Implementación completa: 100%,False,False
421,27,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
422,27,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
423,27,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
424,27,6,Liderazgo,12998312,12998312.0,Implementación completa: 100%,False,False
425,27,6,Liderazgo,0,0.0,Implementación completa: 100%,False,False
426,27,6,Liderazgo,0,0.0,Implementación completa: 100%,False,False
427,28,6,Convivencia Escolar,3929724,3929724.0,Implementación parcial: 25% a 49%,False,False
428,28,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
429,28,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
430,28,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
431,28,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
432,28,6,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
433,28,6,Gestión de Recursos,133791900,133791900.0,Implementación completa: 100%,False,False
434,28,6,Gestión de Recursos,10000000,10000000.0,Implementación completa: 100%,False,False
435,28,6,Gestión de Recursos,24917975,24917975.0,Implementación completa: 100%,False,False
436,28,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
437,28,6,Gestión Pedagógica,5264036,5264036.0,Implementación completa: 100%,False,False
438,28,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
439,28,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
440,28,6,Gestión Pedagógica,9448581,9448581.0,Implementación completa: 100%,False,False
441,28,6,Gestión Pedagógica,14800000,14800000.0,Implementación completa: 100%,False,False
442,28,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
443,28,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
444,28,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
445,28,6,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
446,28,6,Liderazgo,20012716,20012716.0,Implementación completa: 100%,False,False
447,28,6,Liderazgo,0,0.0,Implementación completa: 100%,False,False
448,28,6,Liderazgo,0,0.0,Implementación completa: 100%,False,False
449,29,6,Convivencia Escolar,8437045,8437045.0,Implementación avanzada: 75% a 99%,False,False
450,29,6,Convivencia Escolar,3500000,3500000.0,Implementación completa: 100%,False,False
451,29,6,Gestión de Recursos,157596434,157596434.0,Implementación completa: 100%,False,False
452,29,6,Gestión de Recursos,13000000,13000000.0,Implementación completa: 100%,False,False
453,29,6,Gestión de Recursos,49245320,49245320.0,Implementación avanzada: 75% a 99%,False,False
454,29,6,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
455,29,6,Gestión Pedagógica,24394968,24394968.0,Implementación avanzada: 75% a 99%,False,False
456,29,6,Liderazgo,7834015,7834015.0,Implementación avanzada: 75% a 99%,False,False
457,29,6,Liderazgo,25996665,25996665.0,Implementación completa: 100%,False,False
458,30,6,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
459,30,6,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
460,30,6,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
461,30,6,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
462,30,6,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
463,30,6,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
464,30,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
465,30,6,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
466,30,6,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
467,30,6,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
468,30,6,Liderazgo,0,0.0,Implementación completa: 100%,False,False
469,31,6,Convivencia Escolar,2000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
470,31,6,Convivencia Escolar,1000000,1000000.0,Implementación completa: 100%,False,False
471,31,6,Convivencia Escolar,500000,500000.0,Implementación avanzada: 75% a 99%,False,False
472,31,6,Convivencia Escolar,8000000,8000000.0,Implementación completa: 100%,False,False
473,31,6,Convivencia Escolar,12000000,12000000.0,Implementación avanzada: 75% a 99%,False,False
474,31,6,Convivencia Escolar,5000000,5000000.0,Implementación avanzada: 75% a 99%,False,False
475,31,6,Convivencia Escolar,4000000,4000000.0,Implementación completa: 100%,False,False
476,31,6,Gestión de Recursos,12000000,12000000.0,Implementación adecuada: 50% a 74%,False,False
477,31,6,Gestión de Recursos,172191858,172191858.0,Implementación avanzada: 75% a 99%,False,False
478,31,6,Gestión Pedagógica,2000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
479,31,6,Gestión Pedagógica,1000000,1000000.0,Implementación parcial: 25% a 49%,False,False
480,31,6,Gestión Pedagógica,10500000,10500000.0,Implementación adecuada: 50% a 74%,False,False
481,31,6,Gestión Pedagógica,1000000,1000000.0,Implementación no efectuada: 0%,False,False
482,31,6,Liderazgo,6000000,6000000.0,Implementación completa: 100%,False,False
483,31,6,Liderazgo,25657408,25657408.0,Implementación completa: 100%,False,False
484,31,6,Liderazgo,500000,500000.0,Implementación avanzada: 75% a 99%,False,False
485,31,6,Liderazgo,500000,500000.0,Implementación adecuada: 50% a 74%,False,False
486,32,6,Convivencia Escolar,1000000,1000000.0,Implementación completa: 100%,False,False
487,32,6,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
488,32,6,Gestión de Recursos,24000000,24000000.0,Implementación completa: 100%,False,False
489,32,6,Gestión de Recursos,171671176,171671176.0,Implementación completa: 100%,False,False
490,32,6,Gestión de Recursos,12020000,12020000.0,Implementación completa: 100%,False,False
491,32,6,Gestión de Recursos,12000000,12000000.0,Implementación completa: 100%,False,False
492,32,6,Gestión de Recursos,66000000,66000000.0,Implementación completa: 100%,False,False
493,32,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
494,32,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
495,32,6,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
496,32,6,Liderazgo,40874610,40874610.0,Implementación completa: 100%,False,False
497,32,6,Liderazgo,10000000,10000000.0,Implementación completa: 100%,False,False
498,32,6,Liderazgo,0,0.0,Implementación completa: 100%,False,False
499,32,6,Liderazgo,20000000,20000000.0,Implementación completa: 100%,False,False
500,32,6,Liderazgo,4100000,4100000.0,Implementación completa: 100%,False,False
501,32,6,Liderazgo,30000000,30000000.0,Implementación completa: 100%,False,False
502,33,6,Convivencia Escolar,8000000,8000000.0,Implementación avanzada: 75% a 99%,False,False
503,33,6,Convivencia Escolar,2500000,2500000.0,Implementación avanzada: 75% a 99%,False,False
504,33,6,Convivencia Escolar,5800000,5800000.0,Implementación parcial: 25% a 49%,False,False
505,33,6,Convivencia Escolar,15000000,15000000.0,Implementación avanzada: 75% a 99%,False,False
506,33,6,Convivencia Escolar,2500000,2500000.0,Implementación adecuada: 50% a 74%,False,False
507,33,6,Gestión de Recursos,40000000,40000000.0,Implementación avanzada: 75% a 99%,False,False
508,33,6,Gestión de Recursos,8000000,8000000.0,Implementación avanzada: 75% a 99%,False,False
509,33,6,Gestión de Recursos,4304070,4304070.0,Implementación avanzada: 75% a 99%,False,False
510,33,6,Gestión Pedagógica,4000000,4000000.0,Implementación avanzada: 75% a 99%,False,False
511,33,6,Gestión Pedagógica,10300000,10300000.0,Implementación avanzada: 75% a 99%,False,False
512,33,6,Gestión Pedagógica,5000000,5000000.0,Implementación adecuada: 50% a 74%,False,False
513,33,6,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
514,33,6,Liderazgo,13061144,13061144.0,Implementación avanzada: 75% a 99%,False,False
515,33,6,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
516,35,6,Convivencia Escolar,2000000,2000000.0,Implementación completa: 100%,False,False
517,35,6,Convivencia Escolar,800000,800000.0,Implementación completa: 100%,False,False
518,35,6,Convivencia Escolar,5000000,5000000.0,Implementación completa: 100%,False,False
519,35,6,Convivencia Escolar,1500000,1500000.0,Implementación avanzada: 75% a 99%,False,False
520,35,6,Convivencia Escolar,2000000,2000000.0,Implementación adecuada: 50% a 74%,False,False
521,35,6,Gestión de Recursos,2000025,2000025.0,Implementación completa: 100%,False,False
522,35,6,Gestión de Recursos,20294723,20294723.0,Implementación avanzada: 75% a 99%,False,False
523,35,6,Gestión Pedagógica,3598959,3598959.0,Implementación completa: 100%,False,False
